image_path,grid_label_path
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1055783_DF_020_020BDF0070_09590_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1055783_DF_020_020BDF0070_09590_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1055790_DF_020_020BDF0070_09603_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1055790_DF_020_020BDF0070_09603_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1055965_DF_010_010BDF0010_00119_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1055965_DF_010_010BDF0010_00119_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1055969_DF_010_010BDF0010_00127_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1055969_DF_010_010BDF0010_00127_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1055970_DF_010_010BDF0010_00128_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1055970_DF_010_010BDF0010_00128_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1056900_DF_010_010BDF0010_01826_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1056900_DF_010_010BDF0010_01826_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1058796_DF_010_010BDF0010_06132_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1058796_DF_010_010BDF0010_06132_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1058797_DF_010_010BDF0010_06134_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1058797_DF_010_010BDF0010_06134_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1058798_DF_010_010BDF0010_06135_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1058798_DF_010_010BDF0010_06135_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1058912_DF_010_010BDF0010_06344_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1058912_DF_010_010BDF0010_06344_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1058913_DF_010_010BDF0010_06346_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1058913_DF_010_010BDF0010_06346_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1058931_DF_010_010BDF0010_06381_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1058931_DF_010_010BDF0010_06381_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1059088_DF_010_010BDF0010_06677_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1059088_DF_010_010BDF0010_06677_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1061031_DF_251_251BDF0525_00530_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1061031_DF_251_251BDF0525_00530_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1061032_DF_251_251BDF0525_00532_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1061032_DF_251_251BDF0525_00532_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1061033_DF_251_251BDF0525_00534_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1061033_DF_251_251BDF0525_00534_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1061100_DF_251_251BDF0525_00653_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1061100_DF_251_251BDF0525_00653_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1061101_DF_251_251BDF0525_00655_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1061101_DF_251_251BDF0525_00655_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1061102_DF_251_251BDF0525_00657_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1061102_DF_251_251BDF0525_00657_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1062514_DF_080_080BDF0032_00044_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1062514_DF_080_080BDF0032_00044_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1063402_DF_080_080BDF0032_01673_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1063402_DF_080_080BDF0032_01673_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1064688_DF_080_080BDF0032_04157_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1064688_DF_080_080BDF0032_04157_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1066460_DF_010_010BDF0018_00939_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1066460_DF_010_010BDF0018_00939_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1066461_DF_010_010BDF0018_00941_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1066461_DF_010_010BDF0018_00941_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1066570_DF_010_010BDF0018_01156_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1066570_DF_010_010BDF0018_01156_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1066571_DF_010_010BDF0018_01158_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1066571_DF_010_010BDF0018_01158_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1067606_DF_010_010BDF0018_03300_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1067606_DF_010_010BDF0018_03300_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1067607_DF_010_010BDF0018_03301_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1067607_DF_010_010BDF0018_03301_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1067608_DF_010_010BDF0018_03303_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1067608_DF_010_010BDF0018_03303_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1067754_DF_010_010BDF0018_03608_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1067754_DF_010_010BDF0018_03608_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1067835_DF_010_010BDF0018_03802_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1067835_DF_010_010BDF0018_03802_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1067841_DF_010_010BDF0018_03817_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1067841_DF_010_010BDF0018_03817_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1067844_DF_010_010BDF0018_03824_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1067844_DF_010_010BDF0018_03824_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1067847_DF_010_010BDF0018_03831_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1067847_DF_010_010BDF0018_03831_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1067848_DF_010_010BDF0018_03834_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1067848_DF_010_010BDF0018_03834_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1067948_DF_010_010BDF0018_04055_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1067948_DF_010_010BDF0018_04055_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1068044_DF_010_010BDF0018_04237_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1068044_DF_010_010BDF0018_04237_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1068045_DF_010_010BDF0018_04239_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1068045_DF_010_010BDF0018_04239_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1068089_DF_010_010BDF0018_04320_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1068089_DF_010_010BDF0018_04320_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1068090_DF_010_010BDF0018_04321_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1068090_DF_010_010BDF0018_04321_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1068104_DF_010_010BDF0018_04348_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1068104_DF_010_010BDF0018_04348_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1068310_DF_010_010BDF0018_04817_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1068310_DF_010_010BDF0018_04817_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1068350_DF_010_010BDF0018_04909_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1068350_DF_010_010BDF0018_04909_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1068373_DF_010_010BDF0018_04969_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1068373_DF_010_010BDF0018_04969_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1068381_DF_010_010BDF0018_04986_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1068381_DF_010_010BDF0018_04986_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1068382_DF_010_010BDF0018_04988_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1068382_DF_010_010BDF0018_04988_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1068440_DF_010_010BDF0018_05096_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1068440_DF_010_010BDF0018_05096_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1068447_DF_010_010BDF0018_05110_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1068447_DF_010_010BDF0018_05110_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1068448_DF_010_010BDF0018_05112_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1068448_DF_010_010BDF0018_05112_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1068449_DF_010_010BDF0018_05113_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1068449_DF_010_010BDF0018_05113_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1074973_DF_251_251BDF0530_00800_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1074973_DF_251_251BDF0530_00800_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1075250_DF_251_251BDF0530_01330_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1075250_DF_251_251BDF0530_01330_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1075251_DF_251_251BDF0530_01332_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1075251_DF_251_251BDF0530_01332_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1075536_DF_251_251BDF0530_01851_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1075536_DF_251_251BDF0530_01851_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1075537_DF_251_251BDF0530_01853_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1075537_DF_251_251BDF0530_01853_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1075538_DF_251_251BDF0530_01855_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1075538_DF_251_251BDF0530_01855_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1075539_DF_251_251BDF0530_01857_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1075539_DF_251_251BDF0530_01857_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1075545_DF_251_251BDF0530_01868_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1075545_DF_251_251BDF0530_01868_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1075546_DF_251_251BDF0530_01869_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1075546_DF_251_251BDF0530_01869_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1075547_DF_251_251BDF0530_01871_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1075547_DF_251_251BDF0530_01871_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1075571_DF_251_251BDF0530_01915_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1075571_DF_251_251BDF0530_01915_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1075576_DF_251_251BDF0530_01924_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1075576_DF_251_251BDF0530_01924_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1075577_DF_251_251BDF0530_01925_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1075577_DF_251_251BDF0530_01925_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1075584_DF_251_251BDF0530_01938_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1075584_DF_251_251BDF0530_01938_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1075585_DF_251_251BDF0530_01939_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1075585_DF_251_251BDF0530_01939_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1075612_DF_251_251BDF0530_01986_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1075612_DF_251_251BDF0530_01986_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1075613_DF_251_251BDF0530_01988_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1075613_DF_251_251BDF0530_01988_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1075617_DF_251_251BDF0530_01995_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1075617_DF_251_251BDF0530_01995_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1075621_DF_251_251BDF0530_02002_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1075621_DF_251_251BDF0530_02002_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1075626_DF_251_251BDF0530_02011_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1075626_DF_251_251BDF0530_02011_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1075627_DF_251_251BDF0530_02013_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1075627_DF_251_251BDF0530_02013_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1075638_DF_251_251BDF0530_02032_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1075638_DF_251_251BDF0530_02032_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1075888_DF_251_251BDF0530_02487_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1075888_DF_251_251BDF0530_02487_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1075897_DF_251_251BDF0530_02503_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1075897_DF_251_251BDF0530_02503_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1075898_DF_251_251BDF0530_02505_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1075898_DF_251_251BDF0530_02505_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1075938_DF_251_251BDF0530_02579_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1075938_DF_251_251BDF0530_02579_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1075978_DF_251_251BDF0530_02656_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1075978_DF_251_251BDF0530_02656_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1076069_DF_251_251BDF0530_02829_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1076069_DF_251_251BDF0530_02829_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1076070_DF_251_251BDF0530_02832_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1076070_DF_251_251BDF0530_02832_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1076073_DF_251_251BDF0530_02837_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1076073_DF_251_251BDF0530_02837_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1076074_DF_251_251BDF0530_02840_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1076074_DF_251_251BDF0530_02840_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1076329_DF_251_251BDF0530_03316_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1076329_DF_251_251BDF0530_03316_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1076330_DF_251_251BDF0530_03317_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1076330_DF_251_251BDF0530_03317_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1076331_DF_251_251BDF0530_03319_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1076331_DF_251_251BDF0530_03319_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1076333_DF_251_251BDF0530_03323_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1076333_DF_251_251BDF0530_03323_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1076435_DF_251_251BDF0530_03507_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1076435_DF_251_251BDF0530_03507_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1076436_DF_251_251BDF0530_03509_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1076436_DF_251_251BDF0530_03509_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1076437_DF_251_251BDF0530_03511_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1076437_DF_251_251BDF0530_03511_RAW.jpg.npy
/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/cracks-and-potholes-in-road-DatasetNinja/ds0/img/1076438_DF_251_251BDF0530_03513_RAW.jpg,/Users/anirudh/RoadConditionClassifier/FPGAProject/ml/preprocessed/grid_labels/1076438_DF_251_251BDF0530_03513_RAW.jpg.npy
